run_id,model_name,feature_type,epochs,lr,batch_size,optimizer,weight_decay,cnn_conv_layers,cnn_filters,cnn_kernel,cnn_dense_layers,cnn_dense_units,cnn_dropout,fan_hidden,fan_layers,d_p_ratio,fan_activation,mlp_scenario,mlp_init_weight,mlp_dropout,kan_hidden,kan_grid,kan_k,kan_lambda,rbf_units,rbf_type,rbf_width_method,rbf_p_neighbors,rbf_fixed_width,rbf_regularization,accuracy_test,f1_score_test,precision_test,recall_test,accuracy_train,f1_score_train,precision_train,recall_train,inference_time_sec,training_time_sec,cpp_code_size_bytes
1444,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,0,128,0.0,,,,,,,,,,,,,,,,,,0.8488372093023255,0.8478337837118187,0.865975709304355,0.8488372093023255,0.9618742724097789,0.9614868981891707,0.9649701629354576,0.9618742724097789,8.32485598187114e-05,7.084805488586426,148542
1445,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,0,128,0.25,,,,,,,,,,,,,,,,,,0.8930232558139535,0.8935604790143238,0.8947886378878227,0.8930232558139535,1.0,1.0,1.0,1.0,8.228795472965684e-05,6.978262662887573,148447
1446,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,1,32,0.0,,,,,,,,,,,,,,,,,,0.8906976744186047,0.8909509221284011,0.8950229962932877,0.8906976744186047,0.9924330616996507,0.9924624148540144,0.9926379923872691,0.9924330616996507,9.273041126339934e-05,7.823919773101807,164052
1447,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,1,32,0.25,,,,,,,,,,,,,,,,,,0.8848837209302326,0.8859527516678105,0.8918819010558247,0.8848837209302326,0.9979627473806753,0.9979617976915885,0.9979680398152315,0.9979627473806753,9.380911671838095e-05,8.16039752960205,164058
1448,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,1,64,0.0,,,,,,,,,,,,,,,,,,0.9069767441860465,0.9069844381210599,0.9090675197826751,0.9069767441860465,1.0,1.0,1.0,1.0,9.682400282039198e-05,7.729543924331665,184264
1449,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,1,64,0.25,,,,,,,,,,,,,,,,,,0.8965116279069767,0.8972634870760925,0.8997469745622643,0.8965116279069767,1.0,1.0,1.0,1.0,9.409632793692656e-05,7.928213357925415,184184
1450,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,1,128,0.0,,,,,,,,,,,,,,,,,,0.8941860465116279,0.894362871861097,0.8961442407054838,0.8941860465116279,1.0,1.0,1.0,1.0,9.330483370049055e-05,8.174857378005981,225102
1451,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,1,128,0.25,,,,,,,,,,,,,,,,,,0.8813953488372093,0.8819912830884643,0.8842840850026294,0.8813953488372093,1.0,1.0,1.0,1.0,9.57003859586494e-05,7.794858455657959,225049
1452,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,2,32,0.0,,,,,,,,,,,,,,,,,,0.8627906976744186,0.863824541223884,0.8692573082547715,0.8627906976744186,0.9921420256111758,0.992163275864938,0.9922710617432202,0.9921420256111758,0.00011195859243703444,8.446760177612305,179368
1453,CNN,mfe,100,0.001,32,sgd,1e-5,2,32,3,2,32,0.25,,,,,,,,,,,,,,,,,,0.8523255813953489,0.8519254499259481,0.8548674542928895,0.8523255813953489,0.9991268917345751,0.9991268883327232,0.9991278782975868,0.9991268917345751,0.00010394467863925668,8.292409896850586,179381
